latitude,longitude,name
43.09917987,-77.78707968,Rhamnus_Cathartica
43.29878145,-73.52716798,Rhamnus_Cathartica
43.00587833,-76.10292333,Rhamnus_Cathartica
41.41660417,-74.11604599,Rhamnus_Cathartica
42.0179055,-73.51455,Rhamnus_Cathartica
43.03362,-76.13736333,Rhamnus_Cathartica
41.4305522,-74.0779277,Rhamnus_Cathartica
42.65209749,-74.04518495,Rhamnus_Cathartica
42.58112833,-78.0452945,Rhamnus_Cathartica
42.66118624,-73.73703442,Rhamnus_Cathartica
42.38273254,-73.83262742,Rhamnus_Cathartica
44.87152599,-73.48246503,Rhamnus_Cathartica
44.87165716,-73.48363485,Rhamnus_Cathartica
43.09424591,-79.06236267,Rhamnus_Cathartica
43.09421921,-79.06233978,Rhamnus_Cathartica
43.09085846,-79.06195068,Rhamnus_Cathartica
42.44359614,-76.4855758,Rhamnus_Cathartica
43.0937055,-77.38398667,Rhamnus_Cathartica
42.65294127,-74.0450619,Rhamnus_Cathartica
43.16574856,-78.23478478,Rhamnus_Cathartica
42.69993371,-77.30908469,Rhamnus_Cathartica
43.003085,-76.10590833,Rhamnus_Cathartica
44.87147167,-73.48245333,Rhamnus_Cathartica
43.09023782,-77.42189549,Rhamnus_Cathartica
43.13861383,-77.61274667,Rhamnus_Cathartica
42.42118965,-76.47896235,Rhamnus_Cathartica
44.52655135,-74.9358847,Rhamnus_Cathartica
42.98755645,-78.82467907,Rhamnus_Cathartica
43.2609822,-77.70969668,Rhamnus_Cathartica
42.01813617,-73.51153667,Rhamnus_Cathartica
43.03357727,-76.13642922,Rhamnus_Cathartica
43.27199888,-77.6615509,Rhamnus_Cathartica
42.09142024,-76.03379745,Rhamnus_Cathartica
42.51106554,-76.46685466,Rhamnus_Cathartica
42.55301904,-79.36954258,Rhamnus_Cathartica
43.02630761,-77.57354364,Rhamnus_Cathartica
42.65128474,-77.34067753,Rhamnus_Cathartica
43.06456102,-77.42567112,Rhamnus_Cathartica
42.96199609,-78.95774425,Rhamnus_Cathartica
43.08364917,-79.06612462,Rhamnus_Cathartica
43.081093,-79.06359919,Rhamnus_Cathartica
42.74484422,-77.78220098,Rhamnus_Cathartica
42.74490121,-77.78213554,Rhamnus_Cathartica
42.78402123,-74.26620645,Rhamnus_Cathartica
42.31728147,-73.48540327,Rhamnus_Cathartica
43.44386054,-76.50206778,Rhamnus_Cathartica
42.65225333,-74.00794167,Rhamnus_Cathartica
44.87109375,-73.4816846,Rhamnus_Cathartica
42.91770249,-76.00313898,Rhamnus_Cathartica
44.90209167,-73.41490833,Rhamnus_Cathartica
42.87012464,-76.13459575,Rhamnus_Cathartica
40.69066167,-73.88763333,Rhamnus_Cathartica
40.69075,-73.886895,Rhamnus_Cathartica
40.68956333,-73.88572833,Rhamnus_Cathartica
42.4600722,-76.45975878,Rhamnus_Cathartica
42.99491,-76.09181333,Rhamnus_Cathartica
42.78202,-73.6867,Rhamnus_Cathartica
43.0676649,-76.1087566,Rhamnus_Cathartica
43.11884944,-79.06418558,Rhamnus_Cathartica
43.10334361,-77.51832942,Rhamnus_Cathartica
43.10323553,-77.51834091,Rhamnus_Cathartica
43.10337776,-77.51830989,Rhamnus_Cathartica
43.68593333,-75.87068056,Rhamnus_Cathartica
42.26014145,-77.78037409,Rhamnus_Cathartica
41.49108,-73.982505,Rhamnus_Cathartica
43.10335394,-77.51840354,Rhamnus_Cathartica
43.10328434,-77.51825552,Rhamnus_Cathartica
42.70619008,-78.89372536,Rhamnus_Cathartica
42.67057602,-73.65665582,Rhamnus_Cathartica
43.03345833,-76.14100333,Rhamnus_Cathartica
40.78254597,-73.96942394,Rhamnus_Cathartica
42.36771667,-76.88549167,Rhamnus_Cathartica
43.0551161,-77.63080689,Rhamnus_Cathartica
44.76824574,-74.50655867,Rhamnus_Cathartica
43.02953423,-78.82835957,Rhamnus_Cathartica
41.19893399,-74.19478257,Rhamnus_Cathartica
43.07796383,-77.81429167,Rhamnus_Cathartica
42.80037977,-78.64084523,Rhamnus_Cathartica
42.80336756,-78.64242028,Rhamnus_Cathartica
43.1998558,-77.73617554,Rhamnus_Cathartica
42.93030954,-78.86703475,Rhamnus_Cathartica
